Date,Average_Price,Supply_Volume,USD_TO_NPR,Diesel,Inflation,Kathmandu_Temperature,Kathmandu_Rainfall_MM,Sarlahi_Temperature,Sarlahi_Rainfall_MM,Hilly_Temperature,Hilly_Rainfall_MM,day,month,day_of_week,is_weekend,month_sin,month_cos,Season_Winter,Season_Spring,Season_Monsoon,Season_Autumn,is_festival
2022-06-08,105.0,96450.0,124.64,153.0,6.71,22.2,21.4,30.15,10.8,20.925,12.100000000000001,8,6,2,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2022-06-09,75.0,71300.0,124.68,165.0,6.71,22.6,28.5,29.3,2.5,20.674999999999997,15.8,9,6,3,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2022-06-10,75.0,49200.0,124.73,165.0,6.71,22.55,13.8,30.3,6.0,21.1,12.65,10,6,4,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2022-06-11,75.0,47125.0,124.84,165.0,6.71,22.65,10.4,29.15,10.9,20.775,4.699999999999999,11,6,5,1,1.2246467991473532e-16,-1.0,0,0,1,0,0
2022-06-12,75.0,80625.0,124.84,165.0,6.71,22.3,3.4,28.3,35.3,20.424999999999997,5.550000000000001,12,6,6,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2022-06-13,85.0,50748.0,124.84,165.0,6.71,22.15,13.2,29.85,0.5,21.075,7.55,13,6,0,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2022-06-14,95.0,64550.0,125.16,165.0,6.71,22.7,14.2,29.55,0.2,21.275,17.85,14,6,1,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2022-06-15,85.0,50400.0,125.08,165.0,6.71,22.65,18.5,28.7,21.6,20.75,20.25,15,6,2,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2022-06-16,85.0,64600.0,125.21,165.0,6.71,22.5,25.1,28.7,5.8,20.9,28.349999999999998,16,6,3,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2022-06-17,85.0,56400.0,125.22,165.0,6.71,22.2,20.6,28.45,23.0,20.325,18.8,17,6,4,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2022-06-18,86.67,67871.0,125.22,165.0,6.71,22.05,8.4,27.8,25.8,20.35,12.8,18,6,5,1,1.2246467991473532e-16,-1.0,0,0,1,0,0
2022-06-19,90.0,32000.0,125.22,192.0,6.71,22.7,14.5,28.2,16.5,20.9,15.55,19,6,6,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2022-06-20,85.0,67450.0,125.22,192.0,6.71,21.95,7.1,27.75,10.2,20.075,14.3,20,6,0,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2022-06-21,102.5,50800.0,125.07,192.0,6.71,22.2,4.0,27.45,0.6,19.95,8.75,21,6,1,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2022-06-22,98.33500000000001,53350.0,125.22,192.0,6.71,21.9,6.2,28.1,0.9,20.825000000000003,3.1,22,6,2,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2022-06-23,96.67,57600.0,125.72,192.0,6.71,22.5,9.6,29.1,5.8,20.9,11.5,23,6,3,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2022-06-24,96.67,43600.0,125.59,192.0,6.71,22.7,25.1,28.8,28.3,21.625,26.0,24,6,4,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2022-06-25,96.67,22825.0,125.66,163.0,6.71,22.85,25.7,28.6,3.8,20.950000000000003,10.2,25,6,5,1,1.2246467991473532e-16,-1.0,0,0,1,0,0
2022-06-26,95.0,27650.0,125.66,163.0,6.71,23.1,20.9,28.5,6.2,20.8,11.850000000000001,26,6,6,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2022-06-27,95.0,46600.0,125.66,163.0,6.71,23.15,12.4,27.75,30.4,21.05,13.850000000000001,27,6,0,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2022-06-28,100.0,26075.0,125.65,163.0,6.71,22.8,36.5,26.4,72.8,20.95,43.55,28,6,1,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2022-06-30,115.0,33275.0,126.65,163.0,6.71,22.6,2.0,26.85,17.6,20.225,3.25,30,6,3,0,1.2246467991473532e-16,-1.0,0,0,1,0,0
2022-07-01,106.67,47175.0,126.66,163.0,6.71,22.45,14.4,28.7,10.7,21.4,19.85,1,7,4,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2022-07-02,106.67,30650.0,126.78,163.0,6.71,23.4,13.0,28.2,0.6,20.924999999999997,14.899999999999999,2,7,5,1,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2022-07-03,106.67,32975.0,126.78,163.0,6.71,22.55,10.2,28.9,3.8,20.3,8.55,3,7,6,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2022-07-04,105.0,46511.0,126.78,172.0,6.71,23.8,3.4,29.7,1.1,22.075000000000003,4.25,4,7,0,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2022-07-05,100.0,57650.0,126.63,172.0,6.71,23.8,10.8,30.6,1.5,22.125,5.0,5,7,1,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2022-07-06,85.0,35275.0,127.3,172.0,6.71,23.5,10.5,30.7,0.3,21.950000000000003,2.75,6,7,2,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2022-07-07,90.83500000000001,35919.0,127.19,172.0,6.71,24.45,11.1,30.35,0.0,22.65,2.1,7,7,3,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2022-07-08,85.83500000000001,44300.0,126.99,172.0,6.71,24.15,9.3,29.95,3.2,22.125,20.6,8,7,4,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2022-07-09,76.67,54327.0,127.11,172.0,6.71,23.1,39.1,29.05,16.0,21.325,10.45,9,7,5,1,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2022-07-10,70.0,48450.0,127.11,172.0,6.71,23.1,17.9,30.2,3.1,21.375,4.7,10,7,6,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2022-07-11,67.5,42875.0,127.11,172.0,6.71,23.1,14.8,30.75,0.4,21.775,7.8999999999999995,11,7,0,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2022-07-12,70.0,31625.0,127.41,172.0,6.71,23.6,9.2,31.0,0.0,21.8,12.7,12,7,1,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2022-07-13,65.83500000000001,41550.0,127.66,172.0,6.71,24.3,9.7,31.0,0.1,22.3,1.9,13,7,2,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2022-07-14,54.0,47075.0,127.72,172.0,6.71,23.6,18.5,31.05,0.2,22.025,2.5999999999999996,14,7,3,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2022-07-15,55.0,30575.0,128.11,172.0,6.71,24.2,6.3,30.95,1.2,22.7,2.15,15,7,4,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2022-07-16,55.0,31875.0,128.11,172.0,6.71,23.95,14.0,30.6,2.6,21.925,6.35,16,7,5,1,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2022-07-17,58.0,36575.0,128.11,172.0,6.71,23.9,9.5,31.3,0.1,22.375,6.199999999999999,17,7,6,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2022-07-18,60.0,26200.0,128.11,172.0,6.71,24.55,25.0,30.6,0.9,22.075000000000003,10.75,18,7,0,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2022-07-19,66.67,48850.0,128.26,172.0,6.71,23.8,22.7,29.75,5.7,21.95,13.95,19,7,1,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2022-07-20,65.0,46500.0,128.21,172.0,6.71,22.85,6.9,28.7,29.7,20.525,32.25,20,7,2,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2022-07-21,66.67,48925.0,128.29,172.0,6.71,22.35,32.2,27.6,22.8,20.225,11.3,21,7,3,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2022-07-22,66.67,48296.0,128.22,172.0,6.71,22.5,24.8,28.5,18.9,20.950000000000003,11.9,22,7,4,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2022-07-23,76.67,44075.0,128.08,172.0,6.71,23.4,22.7,29.6,6.7,21.3,13.75,23,7,5,1,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2022-07-24,65.0,28825.0,128.08,172.0,6.71,22.4,19.9,27.3,15.8,20.575000000000003,19.1,24,7,6,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2022-07-25,65.0,59925.0,128.08,172.0,6.71,22.65,22.6,28.25,0.6,20.425,8.75,25,7,0,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2022-07-26,70.83500000000001,35660.0,127.88,172.0,6.71,22.05,15.6,27.2,14.7,20.075000000000003,9.35,26,7,1,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2022-07-27,71.67,28725.0,127.96,172.0,6.71,22.9,15.2,27.85,20.3,20.7,15.45,27,7,2,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2022-07-28,71.25,39200.0,128.14,172.0,6.71,22.1,14.3,28.1,5.6,20.625,15.65,28,7,3,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2022-07-29,75.0,65418.0,127.92,172.0,6.71,23.1,18.2,27.3,11.5,20.275,16.8,29,7,4,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2022-07-30,75.0,46600.0,127.11,172.0,6.71,22.5,26.1,27.65,19.3,20.625,22.65,30,7,5,1,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2022-07-31,75.0,55300.0,127.11,172.0,6.71,21.55,50.6,27.05,32.9,20.15,39.85,31,7,6,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0
2022-08-01,75.0,50175.0,127.11,172.0,8.26,22.35,56.5,26.75,29.2,20.025,59.35,1,8,0,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2022-08-02,42.5,39225.0,126.74,172.0,8.26,21.65,46.2,26.8,7.0,19.950000000000003,33.650000000000006,2,8,1,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2022-08-03,42.5,39980.0,126.25,172.0,8.26,22.85,14.4,27.8,35.9,20.625,9.1,3,8,2,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2022-08-04,42.5,59147.0,126.96,172.0,8.26,22.7,22.8,28.2,12.5,20.799999999999997,2.8000000000000003,4,8,3,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2022-08-05,42.5,29855.0,127.45,172.0,8.26,23.3,13.2,29.2,30.0,22.0,11.25,5,8,4,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2022-08-06,51.75,56786.0,127.08,172.0,8.26,22.95,27.6,28.55,47.4,21.375,20.9,6,8,5,1,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2022-08-07,55.0,36327.0,127.08,172.0,8.26,23.7,19.2,29.25,4.0,22.375,6.0,7,8,6,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2022-08-08,55.0,34240.0,127.08,172.0,8.26,23.9,11.1,29.2,7.2,22.225,4.4,8,8,0,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2022-08-09,61.25,48540.0,127.76,172.0,8.26,23.75,8.9,30.35,0.0,22.375,3.1,9,8,1,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2022-08-10,62.5,46563.0,127.76,172.0,8.26,24.05,17.6,30.2,0.0,22.225,14.600000000000001,10,8,2,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2022-08-11,61.25,48157.0,127.54,172.0,8.26,23.4,10.9,30.05,0.4,21.45,12.899999999999999,11,8,3,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2022-08-12,70.83500000000001,72885.0,127.72,172.0,8.26,22.55,2.1,29.65,0.4,21.675,1.35,12,8,4,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2022-08-13,67.25,33165.0,127.76,172.0,8.26,24.1,4.5,30.3,0.7,22.25,18.4,13,8,5,1,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2022-08-14,57.75,41600.0,127.76,172.0,8.26,22.65,10.3,29.6,6.1,21.1,7.75,14,8,6,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2022-08-15,57.0,51675.0,127.76,172.0,8.26,23.25,4.7,29.6,0.0,21.525,1.9500000000000002,15,8,0,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2022-08-16,55.0,57525.0,127.76,172.0,8.26,23.0,5.3,29.4,0.9,21.200000000000003,2.8,16,8,1,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2022-08-17,53.125,36744.0,127.76,172.0,8.26,23.0,1.9,29.45,0.8,21.5,2.0,17,8,2,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2022-08-18,57.5,49150.0,127.42,172.0,8.26,23.1,7.8,30.3,0.0,21.325,10.5,18,8,3,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2022-08-19,64.375,64900.0,127.78,172.0,8.26,23.35,11.8,28.3,23.1,21.375,13.8,19,8,4,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2022-08-20,52.915,24800.0,127.95,172.0,8.26,23.45,8.7,29.35,0.5,21.975,5.9,20,8,5,1,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2022-08-21,57.5,37850.0,127.95,172.0,8.26,23.45,2.2,30.0,0.0,21.35,5.2,21,8,6,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2022-08-22,56.335,53270.0,127.95,172.0,8.26,23.3,2.4,29.85,8.3,21.1,1.35,22,8,0,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2022-08-23,50.0,33025.0,128.1,172.0,8.26,23.1,16.7,29.35,10.7,21.799999999999997,7.0,23,8,1,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2022-08-24,48.75,37850.0,128.09,172.0,8.26,23.55,9.2,29.05,4.5,21.275,3.7,24,8,2,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2022-08-25,56.25,48825.0,128.0,172.0,8.26,22.85,1.1,29.1,0.2,21.725,4.15,25,8,3,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2022-08-26,61.25,50750.0,128.12,172.0,8.26,22.5,10.3,30.15,0.6,21.625,9.7,26,8,4,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2022-08-27,63.75,40025.0,128.09,172.0,8.26,22.2,16.0,29.25,11.0,20.9,21.599999999999998,27,8,5,1,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2022-08-28,65.0,43900.0,128.09,172.0,8.26,21.3,23.3,27.15,23.2,19.700000000000003,20.6,28,8,6,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2022-08-29,65.0,65600.0,128.09,172.0,8.26,22.4,6.6,27.8,22.9,20.9,7.5,29,8,0,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2022-08-30,68.33,35325.0,128.25,172.0,8.26,22.7,8.0,28.75,9.7,21.5,11.3,30,8,1,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2022-08-31,62.915,36225.0,127.43,172.0,8.26,22.15,26.7,27.55,11.6,20.549999999999997,14.65,31,8,2,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0
2022-09-01,62.915,45800.0,127.43,178.0,8.64,22.1,57.0,27.1,22.5,19.65,40.3,1,9,3,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2022-09-02,55.83,57325.0,127.6,178.0,8.64,21.8,8.7,27.7,3.3,20.475,11.049999999999999,2,9,4,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2022-09-03,58.33,38850.0,127.98,178.0,8.64,22.8,20.5,27.8,13.6,20.85,8.6,3,9,5,1,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2022-09-04,52.5,42300.0,127.98,178.0,8.64,22.6,7.2,27.4,10.9,20.674999999999997,8.1,4,9,6,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2022-09-05,55.0,48125.0,127.98,178.0,8.64,22.45,9.9,27.95,2.3,20.45,5.45,5,9,0,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2022-09-06,57.5,47925.0,128.06,178.0,8.64,23.55,10.5,27.45,9.2,20.674999999999997,15.35,6,9,1,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2022-09-07,58.33,45050.0,128.04,178.0,8.64,22.45,8.9,27.9,9.9,20.1,7.35,7,9,2,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2022-09-08,55.83,46695.0,128.15,178.0,8.64,22.05,14.7,28.65,19.5,19.85,3.4000000000000004,8,9,3,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2022-09-09,57.5,47975.0,127.84,178.0,8.64,22.2,23.6,28.7,4.7,20.0,2.75,9,9,4,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2022-09-10,55.0,50050.0,127.64,178.0,8.64,21.85,9.0,28.65,0.0,20.0,23.849999999999998,10,9,5,1,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2022-09-11,55.0,59450.0,127.64,178.0,8.64,22.15,13.9,29.0,1.2,20.6,1.6,11,9,6,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2022-09-12,55.0,40125.0,127.64,178.0,8.64,22.0,23.5,27.7,1.4,19.775,9.6,12,9,0,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2022-09-13,52.5,37300.0,127.54,178.0,8.64,22.3,6.9,27.25,1.7,20.1,8.25,13,9,1,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2022-09-14,52.915,39725.0,126.94,178.0,8.64,21.85,24.9,26.85,10.7,19.6,5.9,14,9,2,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2022-09-15,49.585,30180.0,127.41,178.0,8.64,21.3,6.7,26.9,22.4,19.4,5.9,15,9,3,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2022-09-16,52.33,35200.0,127.82,178.0,8.64,22.0,20.5,26.8,29.0,19.9,19.55,16,9,4,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2022-09-17,65.0,37675.0,127.89,178.0,8.64,21.2,13.3,26.7,21.0,19.15,12.850000000000001,17,9,5,1,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2022-09-18,65.0,37675.0,127.89,178.0,8.64,22.3,3.7,28.1,13.3,19.95,6.4,18,9,6,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2022-09-19,65.0,41675.0,127.89,178.0,8.64,22.4,4.5,28.45,7.7,20.625,7.949999999999999,19,9,0,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2022-09-20,65.0,51025.0,127.94,178.0,8.64,22.05,6.0,28.2,6.0,21.1,8.0,20,9,1,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2022-09-21,55.415,42175.0,127.91,178.0,8.64,22.9,7.8,29.3,0.7,20.700000000000003,4.8,21,9,2,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2022-09-22,56.665,50370.0,128.27,178.0,8.64,22.45,10.8,27.7,11.6,20.125,6.0,22,9,3,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2022-09-23,57.5,48775.0,129.68,178.0,8.64,22.25,4.1,27.45,5.7,20.3,3.0,23,9,4,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2022-09-24,56.3,45650.0,129.89,178.0,8.64,22.0,6.0,26.6,15.2,20.1,9.899999999999999,24,9,5,1,-1.0,-1.8369701987210297e-16,0,0,1,0,0
2022-09-25,59.165,41978.0,129.89,178.0,8.64,21.3,9.7,27.3,2.1,19.475,4.9,25,9,6,0,-1.0,-1.8369701987210297e-16,0,0,1,0,1
2022-09-26,60.0,70825.0,129.89,178.0,8.64,21.35,8.8,26.35,5.1,19.125,7.6,26,9,0,0,-1.0,-1.8369701987210297e-16,0,0,1,0,1
2022-09-27,60.0,51025.0,130.9,178.0,8.64,20.85,7.7,26.85,5.8,18.875,3.9499999999999997,27,9,1,0,-1.0,-1.8369701987210297e-16,0,0,1,0,1
2022-09-28,60.0,67850.0,130.84,178.0,8.64,20.4,3.6,27.1,1.1,18.9,1.75,28,9,2,0,-1.0,-1.8369701987210297e-16,0,0,1,0,1
2022-09-29,56.665,50028.0,131.41,178.0,8.64,20.5,2.8,27.65,4.6,19.0,1.45,29,9,3,0,-1.0,-1.8369701987210297e-16,0,0,1,0,1
2022-09-30,60.0,41050.0,131.28,178.0,8.64,22.1,15.4,27.7,8.2,19.375,7.85,30,9,4,0,-1.0,-1.8369701987210297e-16,0,0,1,0,1
2022-10-01,49.165,41125.0,130.45,178.0,8.5,21.25,10.6,27.9,1.8,18.9,4.949999999999999,1,10,5,1,-0.8660254037844386,0.5000000000000001,0,0,0,1,1
2022-10-02,57.0,40825.0,130.45,178.0,8.5,21.9,2.6,28.35,0.0,20.174999999999997,0.25,2,10,6,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,1
2022-10-03,60.0,50625.0,130.45,178.0,8.5,22.65,2.8,28.75,0.2,20.325,3.9000000000000004,3,10,0,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,1
2022-10-04,62.5,37150.0,131.3,178.0,8.5,20.35,19.7,25.15,16.4,18.125,14.4,4,10,1,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,1
2022-10-05,61.665,10525.0,130.74,178.0,8.5,20.25,27.9,26.5,11.5,18.1,29.45,5,10,2,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,1
2022-10-06,48.75,150.0,130.74,178.0,8.5,19.25,31.3,26.4,19.4,17.725,33.0,6,10,3,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,1
2022-10-07,51.25,9750.0,131.32,178.0,8.5,20.5,15.7,27.3,0.3,18.725,5.6,7,10,4,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,1
2022-10-08,56.25,50715.0,132.02,178.0,8.5,20.95,1.7,26.55,0.7,18.725,1.45,8,10,5,1,-0.8660254037844386,0.5000000000000001,0,0,0,1,1
2022-10-09,52.915,48475.0,132.02,178.0,8.5,20.15,11.6,26.95,6.4,18.5,5.1499999999999995,9,10,6,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,1
2022-10-10,51.335,45450.0,132.02,178.0,8.5,20.0,3.2,26.6,6.9,18.3,2.15,10,10,0,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,1
2022-10-11,53.75,38550.0,132.02,178.0,8.5,20.1,0.3,26.2,0.0,17.875,0.8,11,10,1,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,1
2022-10-12,53.335,36200.0,132.01,178.0,8.5,19.65,0.5,25.6,4.2,17.775,5.25,12,10,2,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,1
2022-10-13,75.83500000000001,33360.0,132.01,178.0,8.5,19.0,0.2,25.6,3.0,17.375,2.1,13,10,3,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,1
2022-10-14,85.83500000000001,62975.0,132.06,178.0,8.5,18.05,2.6,25.1,0.2,16.6,0.25,14,10,4,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,1
2022-10-15,75.0,37600.0,132.07,178.0,8.5,17.9,1.9,25.05,0.0,16.525,0.05,15,10,5,1,-0.8660254037844386,0.5000000000000001,0,0,0,1,1
2022-10-16,82.5,49175.0,132.07,178.0,8.5,18.1,0.1,24.35,0.0,16.200000000000003,0.0,16,10,6,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0
2022-10-17,80.0,36505.0,132.07,178.0,8.5,18.5,0.0,23.5,0.0,17.025,0.0,17,10,0,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0
2022-10-18,85.0,53940.0,132.07,178.0,8.5,17.4,0.1,22.4,0.0,16.125,0.0,18,10,1,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0
2022-10-19,85.0,39125.0,132.08,178.0,8.5,16.35,0.6,23.6,1.5,14.675,0.8,19,10,2,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0
2022-10-20,75.83500000000001,48525.0,133.14,178.0,8.5,16.25,0.7,23.9,0.0,14.375,0.75,20,10,3,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0
2022-10-21,74.16499999999999,53525.0,132.72,178.0,8.5,16.9,0.0,23.9,0.0,15.725,0.0,21,10,4,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0
2022-10-22,70.83500000000001,70375.0,132.59,178.0,8.5,17.4,0.8,23.8,0.0,15.475,0.0,22,10,5,1,-0.8660254037844386,0.5000000000000001,0,0,0,1,0
2022-10-23,75.83500000000001,53375.0,132.59,178.0,8.5,17.65,0.4,24.1,0.0,15.5,0.0,23,10,6,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0
2022-10-24,75.0,75550.0,132.59,178.0,8.5,19.05,0.0,25.25,0.0,16.525,0.0,24,10,0,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0
2022-10-25,75.83500000000001,46050.0,132.59,178.0,8.5,16.95,0.0,24.0,0.0,15.45,0.2,25,10,1,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0
2022-10-26,75.83500000000001,49675.0,132.67,178.0,8.5,15.85,0.1,23.85,0.0,14.95,1.85,26,10,2,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0
2022-10-27,80.83500000000001,30800.0,132.67,178.0,8.5,16.05,2.6,22.85,0.0,14.45,1.4,27,10,3,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0
2022-10-28,80.0,8575.0,132.29,178.0,8.5,15.8,1.3,22.95,0.0,14.55,0.2,28,10,4,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0
2022-10-29,85.0,32400.0,132.26,178.0,8.5,16.4,0.6,22.9,0.0,15.125,0.2,29,10,5,1,-0.8660254037844386,0.5000000000000001,0,0,0,1,0
2022-10-30,80.83500000000001,93375.0,132.26,178.0,8.5,17.3,0.0,22.95,0.0,15.025,0.15,30,10,6,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0
2022-10-31,95.83500000000001,93850.0,132.26,178.0,8.5,17.15,0.0,22.8,0.0,15.924999999999999,0.0,31,10,0,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0
2022-11-01,90.83500000000001,51400.0,132.76,178.0,8.08,16.7,0.0,22.85,0.0,15.375,0.0,1,11,1,0,-0.5000000000000004,0.8660254037844384,0,0,0,1,1
2022-11-02,90.83500000000001,86350.0,132.62,178.0,8.08,16.35,0.0,22.4,0.0,14.525,0.2,2,11,2,0,-0.5000000000000004,0.8660254037844384,0,0,0,1,1
2022-11-03,75.83500000000001,72750.0,132.76,178.0,8.08,16.25,0.0,22.75,0.0,14.975,0.0,3,11,3,0,-0.5000000000000004,0.8660254037844384,0,0,0,1,1
2022-11-04,76.67,40900.0,132.92,178.0,8.08,17.15,0.3,23.65,0.0,14.35,0.05,4,11,4,0,-0.5000000000000004,0.8660254037844384,0,0,0,1,1
2022-11-05,81.67,65900.0,132.21,178.0,8.08,17.55,0.1,23.15,0.0,15.600000000000001,0.0,5,11,5,1,-0.5000000000000004,0.8660254037844384,0,0,0,1,1
2022-11-06,75.0,102325.0,132.21,178.0,8.08,16.7,1.6,23.25,0.0,15.075,0.75,6,11,6,0,-0.5000000000000004,0.8660254037844384,0,0,0,1,1
2022-11-07,80.0,71600.0,132.21,178.0,8.08,15.75,0.0,22.65,0.0,14.125,0.4,7,11,0,0,-0.5000000000000004,0.8660254037844384,0,0,0,1,1
