Date,Average_Price,Supply_Volume,Temperature,Precipitation,Wind_Speed,Air_Pressure,Rainfall_MM,USD_TO_NPR,Diesel,is_festival,imported_tomato_price,Season_Autumn,Season_Monsoon,Season_Spring,Season_Winter,Inflation,day,month,day_of_week,is_weekend,month_sin,month_cos,Average_Price_lag1,Average_Price_lag7,Average_Price_lag30,Average_Price_rollmean_7,Average_Price_rollmean_30,Average_Price_rollmean_90,Supply_Volume_rollmean_7,Supply_Volume_rollmean_30,Supply_Volume_rollmean_90,imported_tomato_price_rollmean_7,imported_tomato_price_rollmean_30,imported_tomato_price_rollmean_90
2024-02-21,55.0,0.0,14.4,0.0,6.8,1014.2,1.0,131.13,160.0,0,65.0,False,False,False,True,5.01,21,2,2,0,0.8660254037844386,0.5000000000000001,55.0,55.0,55.0,57.857142857142854,61.5,60.574111111111115,2848.5714285714284,6789.866666666667,3295.511111111111,69.52428571428571,73.84459098497496,73.40763661658319
2024-02-22,55.0,0.0,11.2,1.9,8.4,1015.8,2.5,131.18,160.0,0,65.0,False,False,False,True,5.01,22,2,3,0,0.8660254037844386,0.5000000000000001,55.0,65.0,55.0,56.42857142857143,61.5,60.24077777777778,2121.4285714285716,6789.866666666667,3295.511111111111,68.09571428571428,74.17792431830829,73.07430328324986
2024-02-23,55.0,1533.0,10.4,0.0,7.6,1018.0,0.0,131.1,160.0,0,65.0,False,False,False,True,5.01,23,2,4,0,0.8660254037844386,0.5000000000000001,55.0,65.0,55.0,55.0,61.5,59.907444444444444,2340.4285714285716,6840.966666666666,3312.5444444444443,66.66714285714285,74.51125765164163,72.75952550547208
2024-02-24,55.0,0.0,11.0,0.0,8.2,1019.8,0.0,131.3,160.0,0,65.0,False,False,False,True,5.01,24,2,5,1,0.8660254037844386,0.5000000000000001,55.0,55.0,55.0,55.0,61.5,59.574111111111115,1169.0,6840.966666666666,3312.5444444444443,66.42857142857143,74.51125765164163,72.42619217213876
2024-02-25,55.0,0.0,11.6,0.0,7.2,1020.2,0.0,131.3,160.0,0,65.0,False,False,False,True,5.01,25,2,6,1,0.8660254037844386,0.5000000000000001,55.0,55.0,55.0,55.0,61.5,59.24077777777778,1169.0,6511.8,3312.5444444444443,66.42857142857143,74.51125765164163,72.00030328324986
2024-02-26,55.0,0.0,12.7,0.0,7.8,1021.2,0.0,131.3,160.0,0,65.0,False,False,False,True,5.01,26,2,0,0,0.8660254037844386,0.5000000000000001,55.0,55.0,55.0,55.0,61.5,58.907444444444444,1169.0,6511.8,3312.5444444444443,66.42857142857143,74.51125765164163,71.55585883880542
2024-02-27,55.0,1365.0,13.0,0.0,7.5,1019.8,0.0,131.02,160.0,0,65.0,False,False,False,True,5.01,27,2,1,0,0.8660254037844386,0.5000000000000001,55.0,55.0,65.0,55.0,61.166666666666664,58.574111111111115,414.0,6557.3,3229.1,65.0,74.51125765164163,71.11141439436098
2024-02-28,55.0,7000.0,13.5,0.0,8.1,1016.6,0.0,130.94,160.0,0,65.0,False,False,False,True,5.01,28,2,2,0,0.8660254037844386,0.5000000000000001,55.0,55.0,65.0,55.0,60.833333333333336,58.24077777777778,1414.0,6490.633333333333,3306.8777777777777,65.0,74.17792431830829,70.55585883880542
2024-02-29,55.0,0.0,14.1,0.0,8.9,1017.5,0.0,130.82,160.0,0,65.0,False,False,False,True,5.01,29,2,3,0,0.8660254037844386,0.5000000000000001,55.0,55.0,65.0,55.0,60.5,57.907444444444444,1414.0,6030.633333333333,3306.8777777777777,65.0,73.84459098497496,70.00030328324986
2024-03-01,55.0,1775.0,14.4,0.0,8.3,1019.3,0.0,131.13,160.0,0,65.0,False,False,True,False,4.82,1,3,4,0,1.0,6.123233995736766e-17,55.0,55.0,65.0,55.0,60.166666666666664,57.666666666666664,1448.5714285714287,6089.8,3326.6,65.0,73.51125765164163,69.66696994991653
2024-03-02,55.0,0.0,16.4,0.7,7.8,1019.4,0.8,130.63,160.0,0,65.0,False,False,True,False,4.82,2,3,5,1,1.0,6.123233995736766e-17,55.0,55.0,55.0,55.0,60.166666666666664,57.44444444444444,1448.5714285714287,6089.8,3326.6,65.0,73.51125765164163,69.33363661658319
2024-03-03,55.0,504.0,15.5,0.4,7.45,1018.6,1.65,130.63,160.0,0,68.66772954924875,False,False,True,False,4.82,3,3,6,1,1.0,6.123233995736766e-17,55.0,55.0,65.0,55.0,59.833333333333336,57.22222222222222,1520.5714285714287,5773.266666666666,3332.2,65.52396136417839,73.30018196994992,69.04105583379706
2024-03-04,55.0,1008.0,14.6,0.1,7.1,1017.8,2.5,130.63,160.0,0,65.0,False,False,True,False,4.82,4,3,0,0,1.0,6.123233995736766e-17,55.0,55.0,65.0,55.0,59.5,57.111111111111114,1664.5714285714287,5711.666666666667,3326.733333333333,65.52396136417839,72.96684863661658,68.9113891671304
2024-03-05,55.0,5000.0,15.1,0.0,8.5,1017.5,0.0,131.1,160.0,1,65.0,False,False,True,False,4.82,5,3,1,0,1.0,6.123233995736766e-17,55.0,55.0,65.0,55.0,59.166666666666664,56.98144444444444,2183.8571428571427,5330.0,3348.9555555555557,65.52396136417839,72.63351530328325,68.87063661658318
2024-03-06,55.0,0.0,15.2,0.0,9.0,1017.0,0.0,131.1,160.0,1,65.0,False,False,True,False,4.82,6,3,2,0,1.0,6.123233995736766e-17,55.0,55.0,65.0,55.0,58.833333333333336,56.98144444444444,1183.857142857143,4498.333333333333,3348.9555555555557,65.52396136417839,72.30018196994992,68.53730328324986
2024-03-07,65.0,200.0,15.6,0.0,8.7,1016.8,7.5,130.75,160.0,1,75.0,False,False,True,False,4.82,7,3,3,0,1.0,6.123233995736766e-17,55.0,55.0,65.0,56.42857142857143,58.833333333333336,56.98144444444444,1212.4285714285713,4505.0,3351.177777777778,66.95253279274982,72.30018196994992,68.31508106102763
2024-03-08,65.0,0.0,15.1,0.0,8.3,1017.0,0.0,130.24,160.0,1,75.0,False,False,True,False,4.82,8,3,4,0,1.0,6.123233995736766e-17,65.0,55.0,70.0,57.857142857142854,58.666666666666664,56.962888888888884,958.8571428571429,4305.0,3351.177777777778,68.38110422132125,72.51125765164163,68.09285883880541
2024-03-09,55.0,0.0,15.4,0.0,9.5,1017.4,0.0,130.6,160.0,1,75.0,False,False,True,False,4.82,9,3,5,1,1.0,6.123233995736766e-17,65.0,55.0,75.0,57.857142857142854,58.0,56.85177777777778,958.8571428571429,3905.0,3351.177777777778,69.80967564989268,71.84459098497496,67.87063661658318
2024-03-10,55.0,0.0,15.4,0.0,8.9,1019.6,0.0,130.6,160.0,1,75.0,False,False,True,False,4.82,10,3,6,1,1.0,6.123233995736766e-17,55.0,55.0,65.0,57.857142857142854,57.666666666666664,56.74066666666666,886.8571428571429,3330.0,3351.177777777778,70.71428571428571,71.51125765164163,67.75952550547207
2024-03-11,55.0,0.0,16.9,0.0,7.6,1020.1,0.0,130.6,160.0,1,75.0,False,False,True,False,4.82,11,3,0,0,1.0,6.123233995736766e-17,55.0,55.0,65.0,57.857142857142854,57.333333333333336,56.74066666666666,742.8571428571429,2505.8333333333335,3351.177777777778,72.14285714285714,70.84459098497496,67.64841439436097
2024-03-12,55.0,4100.0,17.4,0.0,8.4,1017.4,0.0,130.88,160.0,1,65.0,False,False,True,False,4.82,12,3,1,0,1.0,6.123233995736766e-17,55.0,55.0,65.0,57.857142857142854,57.0,56.64811111111111,614.2857142857143,2222.5,3396.733333333333,72.14285714285714,70.17792431830829,67.42619217213874
2024-03-13,55.0,7750.0,17.3,0.0,9.2,1016.7,0.1,130.86,160.0,1,55.0,False,False,True,False,4.82,13,3,2,0,1.0,6.123233995736766e-17,55.0,55.0,65.0,57.857142857142854,56.666666666666664,56.70366666666666,1721.4285714285713,1747.5,3482.8444444444444,70.71428571428571,69.17792431830829,67.27432851048043
2024-03-14,65.0,3465.0,17.1,0.0,7.8,1017.8,0.5,130.79,160.0,1,75.0,False,False,True,False,4.82,14,3,3,0,1.0,6.123233995736766e-17,55.0,65.0,65.0,57.857142857142854,56.666666666666664,56.833333333333336,2187.8571428571427,1788.0,3521.3444444444444,70.71428571428571,68.51125765164163,67.34468707104432
2024-03-15,55.0,0.0,17.2,0.0,8.2,1018.0,0.0,130.95,158.0,1,65.0,False,False,True,False,4.82,15,3,4,0,1.0,6.123233995736766e-17,65.0,65.0,55.0,56.42857142857143,56.666666666666664,56.833333333333336,2187.8571428571427,1788.0,3521.3444444444444,69.28571428571429,67.84459098497496,67.30393452049712
2024-03-16,55.0,0.0,17.2,0.0,7.7,1020.5,0.0,131.1,158.0,1,65.0,False,False,True,False,4.82,16,3,5,1,1.0,6.123233995736766e-17,55.0,55.0,65.0,56.42857142857143,56.333333333333336,56.833333333333336,2187.8571428571427,1618.3333333333333,3492.177777777778,67.85714285714286,67.51125765164163,67.08171229827491
2024-03-17,55.0,0.0,17.3,0.0,7.1,1020.4,0.0,131.1,158.0,1,65.0,False,False,True,False,4.82,17,3,6,1,1.0,6.123233995736766e-17,55.0,55.0,65.0,56.42857142857143,56.0,56.72222222222222,2187.8571428571427,1618.3333333333333,3492.177777777778,66.42857142857143,67.17792431830829,67.04095974772768
2024-03-18,55.0,4095.0,17.4,0.0,9.1,1019.0,0.0,131.1,158.0,1,65.0,False,False,True,False,4.82,18,3,0,0,1.0,6.123233995736766e-17,55.0,55.0,55.0,56.42857142857143,56.0,56.611111111111114,2772.8571428571427,1481.5,3537.677777777778,65.0,67.12225765164163,67.00020719718047
2024-03-19,55.0,5000.0,17.4,0.2,8.3,1019.6,0.0,131.44,158.0,1,65.0,False,False,True,False,4.82,19,3,1,0,1.0,6.123233995736766e-17,55.0,55.0,55.0,56.42857142857143,56.0,56.5,2901.4285714285716,1648.1666666666667,3593.233333333333,65.0,67.12225765164163,66.95945464663328
2024-03-20,55.0,10.0,12.9,7.4,5.0,1019.2,4.5,131.28,158.0,1,65.0,False,False,True,False,4.82,20,3,2,0,1.0,6.123233995736766e-17,55.0,55.0,55.0,56.42857142857143,56.0,56.388888888888886,1795.7142857142858,1648.5,3593.3444444444444,66.42857142857143,67.12225765164163,66.91870209608607
2024-03-21,56.67,1841.67,13.72,6.93,5.98,1018.98,4.02,131.37,158.0,1,75.0,False,False,True,False,4.82,21,3,3,0,1.0,6.123233995736766e-17,55.0,65.0,55.0,55.238571428571426,56.05566666666667,56.407444444444444,1563.81,1488.2223333333334,3613.807444444444,66.42857142857143,67.12225765164163,66.98906065664997
2024-03-22,58.33,3673.33,14.53,6.47,6.97,1018.77,3.53,131.46,158.0,1,75.0,False,False,True,False,4.82,22,3,4,0,1.0,6.123233995736766e-17,56.67,55.0,55.0,55.714285714285715,56.166666666666664,56.44444444444444,2088.5714285714284,1610.6666666666667,3654.6222222222223,67.85714285714286,67.45559098497496,66.97050510109442
2024-03-23,60.0,5505.0,15.35,6.0,7.95,1018.55,3.05,131.55,158.0,1,86.67,False,False,True,False,4.82,23,3,5,1,1.0,6.123233995736766e-17,58.33,55.0,55.0,56.42857142857143,56.333333333333336,56.5,2875.0,1794.1666666666667,3644.4,70.95285714285714,68.1779243183083,67.10017176776108
2024-03-24,61.67,7336.67,16.17,5.53,8.93,1018.33,2.57,131.64,158.0,1,75.0,False,False,True,False,4.82,24,3,6,1,1.0,6.123233995736766e-17,60.0,55.0,55.0,57.381428571428565,56.55566666666667,56.574111111111115,3923.095714285714,1987.6223333333332,3725.9185555555555,72.38142857142857,68.51125765164163,67.10017176776108
2024-03-25,63.33,9168.33,16.98,5.07,9.92,1018.12,2.08,131.73,158.0,1,76.67,False,False,True,False,4.82,25,3,0,0,1.0,6.123233995736766e-17,61.67,55.0,55.0,58.57142857142857,56.833333333333336,56.55555555555556,4647.857142857143,2293.233333333333,3827.788888888889,74.04857142857142,68.90025765164162,67.10017176776108
2024-03-26,65.0,11000.0,17.8,4.6,10.9,1017.9,1.6,131.82,158.0,0,75.0,False,False,True,False,4.82,26,3,1,0,1.0,6.123233995736766e-17,63.33,55.0,55.0,60.0,57.166666666666664,56.666666666666664,5505.0,2659.9,3894.4555555555557,75.47714285714285,69.23359098497495,67.08161621220553
2024-03-27,55.0,16000.0,17.5,4.0,7.4,1019.6,2.0,131.73,158.0,0,75.0,False,False,True,False,4.82,27,3,2,0,1.0,6.123233995736766e-17,65.0,55.0,55.0,60.0,57.166666666666664,56.666666666666664,7789.285714285715,3193.233333333333,4072.233333333333,76.90571428571427,69.5669243183083,67.19272732331663
2024-03-28,65.0,24437.5,18.4,3.05,6.9,1018.55,2.45,131.77,158.0,0,75.0,False,False,True,False,4.82,28,3,3,0,1.0,6.123233995736766e-17,55.0,56.67,55.0,61.190000000000005,57.5,56.77777777777778,11017.261428571428,3962.3166666666666,4310.427777777778,76.90571428571427,69.90025765164162,67.30383843442775
2024-03-29,75.0,32875.0,19.3,2.1,6.4,1017.5,2.9,131.81,158.0,0,75.0,False,False,True,False,4.82,29,3,4,0,1.0,6.123233995736766e-17,65.0,58.33,55.0,63.57142857142857,58.166666666666664,57.0,15188.92857142857,4824.816666666667,4620.15,76.90571428571427,70.23359098497495,67.41494954553886
2024-03-30,76.67,5735.0,19.9,11.3,8.5,1018.1,1.2,131.92,158.0,0,75.0,False,False,True,False,4.82,30,3,5,1,1.0,6.123233995736766e-17,75.0,60.0,55.0,65.95285714285714,58.889,57.24077777777778,15221.785714285714,5015.983333333334,4583.872222222222,75.23857142857143,70.5669243183083,67.52606065664997
2024-03-31,75.0,55000.0,19.3,0.0,10.8,1017.5,0.3,131.92,158.0,0,75.0,False,False,True,False,4.82,31,3,6,1,1.0,6.123233995736766e-17,76.67,61.67,55.0,67.85714285714286,59.55566666666667,57.463,22030.83285714286,6790.15,5117.205555555555,75.23857142857143,70.90025765164162,67.63717176776109
2024-04-01,73.0,46071.0,19.7,0.0,10.34,1016.78,0.32,131.92,158.0,0,75.0,False,False,True,False,4.61,1,4,0,0,0.8660254037844387,-0.4999999999999998,75.0,63.33,55.0,69.23857142857142,60.15566666666667,57.77411111111111,27302.64285714286,8325.85,5573.55,75.0,71.23359098497495,67.8593939899833
2024-04-02,71.0,37142.0,20.1,0.0,9.88,1016.06,0.34,131.92,158.0,0,65.0,False,False,True,False,4.61,2,4,1,0,0.8660254037844387,-0.4999999999999998,73.0,65.0,55.0,70.09571428571428,60.689,57.84077777777778,31037.214285714286,9547.116666666667,5986.238888888889,73.57142857142857,71.11133333333333,67.8593939899833
2024-04-03,69.0,28213.0,20.5,0.0,9.42,1015.34,0.36,131.92,158.0,0,75.0,False,False,True,False,4.61,3,4,2,0,0.8660254037844387,-0.4999999999999998,71.0,55.0,55.0,72.09571428571428,61.15566666666667,57.99633333333333,32781.92857142857,10453.95,6299.716666666666,73.57142857142857,71.44466666666668,68.08161621220553
2024-04-04,67.0,19284.0,20.9,0.0,8.96,1014.62,0.38,131.92,158.0,0,65.0,False,False,True,False,4.61,4,4,3,0,0.8660254037844387,-0.4999999999999998,69.0,65.0,55.0,72.38142857142857,61.55566666666667,58.129666666666665,32045.714285714286,10930.083333333334,6513.983333333334,72.14285714285714,71.44466666666668,68.19272732331663
2024-04-05,65.0,10355.0,21.3,0.0,8.5,1013.9,0.4,131.92,158.0,0,65.0,False,False,True,False,4.61,5,4,4,0,0.8660254037844387,-0.4999999999999998,67.0,75.0,55.0,70.95285714285714,61.889,58.24077777777778,28828.571428571428,11275.25,6629.038888888889,70.71428571428571,71.44466666666668,68.30383843442775
2024-04-06,69.38,40952.5,21.05,0.0,8.7,1014.15,0.3,131.77,158.0,0,76.67,False,False,True,False,4.61,6,4,5,1,0.8660254037844387,-0.4999999999999998,65.0,76.67,65.0,69.91142857142857,62.035,58.400555555555556,33859.642857142855,12633.666666666666,7084.066666666667,70.95285714285714,71.50033333333334,68.54461621220553
2024-04-07,73.75,71550.0,20.8,0.0,8.9,1014.4,0.2,131.62,158.0,0,73.75,False,False,True,False,4.61,7,4,6,1,0.8660254037844387,-0.4999999999999998,69.38,75.0,65.0,69.73285714285714,62.32666666666667,58.72,36223.92857142857,15018.666666666666,7879.066666666667,70.77428571428571,71.45866666666667,68.86406065664997
2024-04-08,75.0,35300.0,19.8,0.0,10.5,1016.9,0.0,131.62,158.0,0,75.0,False,False,True,False,4.61,8,4,0,0,0.8660254037844387,-0.4999999999999998,73.75,73.0,55.0,70.01857142857143,62.99333333333333,59.053333333333335,34685.21428571428,16195.333333333334,8271.288888888888,70.77428571428571,71.45866666666667,69.0862828788722
2024-04-09,75.0,0.0,19.2,0.0,7.7,1018.2,0.0,131.36,158.0,0,75.0,False,False,True,False,4.61,9,4,1,0,0.8660254037844387,-0.4999999999999998,75.0,71.0,55.0,70.59,63.66,59.38666666666667,29379.214285714286,16195.333333333334,8215.733333333334,72.20285714285714,71.45866666666667,69.30850510109441
2024-04-10,66.67,22356.0,19.4,0.0,11.6,1019.0,0.0,131.42,158.0,0,66.67,False,False,True,False,4.61,10,4,2,0,0.8660254037844387,-0.4999999999999998,75.0,69.0,55.0,70.25714285714285,64.049,59.627444444444436,28542.5,16940.533333333333,8464.133333333333,71.01285714285714,71.18100000000001,69.43817176776109
2024-04-11,65.0,29000.0,17.3,1.0,10.6,1020.0,0.4,131.56,158.0,0,65.0,False,False,True,False,4.61,11,4,3,0,0.8660254037844387,-0.4999999999999998,66.67,67.0,55.0,69.97142857142856,64.38233333333334,59.84966666666666,29930.5,17770.533333333333,8775.522222222222,71.01285714285714,71.18100000000001,69.54928287887219
2024-04-12,65.0,16500.0,18.4,1.5,6.6,1019.8,0.0,131.82,158.0,0,75.0,False,False,True,False,4.61,12,4,4,0,0.8660254037844387,-0.4999999999999998,65.0,65.0,55.0,69.97142857142856,64.71566666666666,60.07188888888888,30808.35714285714,18062.2,8958.855555555556,72.44142857142857,71.84766666666668,69.77150510109442
2024-04-13,70.0,9500.0,19.9,0.75,7.55,1019.9,0.0,131.67,158.0,1,75.0,False,False,True,False,4.61,13,4,5,1,0.8660254037844387,-0.4999999999999998,65.0,69.38,65.0,70.05999999999999,64.88233333333334,60.34966666666666,26315.14285714286,18263.366666666665,9064.41111111111,72.20285714285714,71.84766666666668,69.99372732331663
2024-04-14,75.0,2500.0,21.4,0.0,8.5,1020.0,0.0,131.51,158.0,1,75.0,False,False,True,False,4.61,14,4,6,1,0.8660254037844387,-0.4999999999999998,70.0,73.75,55.0,70.23857142857142,65.549,60.68299999999999,16450.85714285714,18346.7,9092.18888888889,72.38142857142857,72.18100000000001,70.21594954553886
2024-04-15,65.0,36750.0,22.2,0.0,7.8,1018.9,0.0,131.51,158.0,0,65.0,False,False,True,False,4.61,15,4,0,0,0.8660254037844387,-0.4999999999999998,75.0,75.0,55.0,68.80999999999999,65.88233333333334,60.905222222222214,16658.0,19571.7,9500.522222222222,70.95285714285714,72.18100000000001,70.27150510109442
2024-04-16,65.0,16260.0,22.2,0.0,9.5,1015.0,0.0,131.83,161.0,0,65.0,False,False,True,False,4.61,16,4,1,0,0.8660254037844387,-0.4999999999999998,65.0,75.0,55.0,67.38142857142857,66.21566666666666,61.127444444444436,18980.85714285714,20113.7,9681.18888888889,69.52428571428571,72.18100000000001,70.38261621220553
2024-04-17,65.0,23250.0,22.0,0.0,13.3,1012.8,0.1,132.12,161.0,0,65.0,False,False,True,False,4.61,17,4,2,0,0.8660254037844387,-0.4999999999999998,65.0,66.67,55.0,67.14285714285714,66.549,61.34966666666666,19108.571428571428,20752.2,9872.855555555556,69.28571428571429,72.18100000000001,70.49372732331663
2024-04-18,65.0,16000.0,21.8,0.0,10.5,1012.2,0.1,131.9,161.0,0,65.0,False,False,True,False,4.61,18,4,3,0,0.8660254037844387,-0.4999999999999998,65.0,65.0,55.0,67.14285714285714,66.88233333333334,61.46077777777777,17251.428571428572,21118.866666666665,10050.633333333333,69.28571428571429,72.18100000000001,70.60483843442775
2024-04-19,65.0,14666.67,22.2,0.0,10.2,1011.93,0.07,131.83,161.0,0,65.0,False,False,True,False,4.61,19,4,4,0,0.8660254037844387,-0.4999999999999998,65.0,65.0,55.0,67.14285714285714,67.21566666666666,61.57188888888888,16989.524285714284,21607.422333333336,10185.818555555556,67.85714285714286,72.18100000000001,70.71594954553886
2024-04-20,65.0,13333.33,22.6,0.0,9.9,1011.67,0.03,131.75,161.0,0,65.0,False,False,True,False,4.61,20,4,5,1,0.8660254037844387,-0.4999999999999998,65.0,70.0,56.67,66.42857142857143,67.49333333333333,61.68299999999999,17537.14285714286,21990.477666666666,10222.855555555556,66.42857142857143,71.84766666666668,70.82706065664998
2024-04-21,65.0,12000.0,23.0,0.0,9.6,1011.4,0.0,131.68,161.0,0,65.0,False,False,True,False,4.61,21,4,6,1,0.8660254037844387,-0.4999999999999998,65.0,75.0,58.33,65.0,67.71566666666666,61.79411111111111,18894.285714285714,22268.033333333333,10222.855555555556,65.0,71.51433333333334,70.93817176776109
2024-04-22,55.0,12000.0,23.4,0.0,10.0,1013.1,0.0,131.68,161.0,0,65.0,False,False,True,False,4.61,22,4,0,0,0.8660254037844387,-0.4999999999999998,65.0,65.0,60.0,63.57142857142857,67.549,61.79411111111111,15358.57142857143,22484.533333333333,10356.18888888889,65.0,70.792,71.04928287887219
2024-04-23,55.0,10175.0,23.4,0.0,9.56,1013.26,0.0,131.76,161.0,0,65.0,False,False,True,False,4.61,23,4,1,0,0.8660254037844387,-0.4999999999999998,55.0,65.0,61.67,62.142857142857146,67.32666666666667,61.79411111111111,14489.285714285714,22579.144333333334,10469.244444444445,65.0,70.45866666666667,71.1603939899833
2024-04-24,55.0,8350.0,23.4,0.0,9.12,1013.42,0.0,131.83,161.0,0,65.0,False,False,True,False,4.61,24,4,2,0,0.8660254037844387,-0.4999999999999998,55.0,65.0,63.33,60.714285714285715,67.049,61.79411111111111,12360.714285714286,22551.866666666665,10562.022222222222,65.0,70.06966666666668,71.1603939899833
2024-04-25,55.0,6525.0,23.4,0.0,8.68,1013.58,0.0,131.91,161.0,0,76.67,False,False,True,False,4.61,25,4,3,0,0.8660254037844387,-0.4999999999999998,55.0,65.0,65.0,59.285714285714285,66.71566666666666,61.79411111111111,11007.142857142857,22402.7,10524.8,66.66714285714286,70.12533333333334,71.29006065664997
2024-04-26,55.0,4700.0,23.4,0.0,8.24,1013.74,0.0,131.98,161.0,0,76.67,False,False,True,False,4.61,26,4,4,0,0.8660254037844387,-0.4999999999999998,55.0,65.0,55.0,57.857142857142854,66.71566666666666,61.79411111111111,9583.332857142857,22026.033333333333,10577.022222222222,68.33428571428571,70.18100000000001,71.41972732331664
2024-04-27,55.0,2875.0,23.4,0.0,7.8,1013.9,0.0,132.06,161.0,0,75.0,False,False,True,False,4.61,27,4,5,1,0.8660254037844387,-0.4999999999999998,55.0,65.0,65.0,56.42857142857143,66.38233333333334,61.68299999999999,8089.285714285715,21307.283333333333,10608.966666666667,69.76285714285714,70.18100000000001,71.53083843442775
2024-04-28,45.0,0.0,23.8,0.0,9.3,1013.0,0.0,132.06,161.0,0,65.0,False,False,True,False,4.61,28,4,6,1,0.8660254037844387,-0.4999999999999998,55.0,65.0,75.0,53.57142857142857,65.38233333333334,61.46077777777777,6375.0,20211.45,10508.966666666667,69.76285714285714,69.84766666666668,71.41972732331664
2024-04-29,45.0,17675.0,23.8,0.0,9.0,1013.5,0.0,132.06,161.0,0,65.0,False,False,True,False,4.61,29,4,0,0,0.8660254037844387,-0.4999999999999998,45.0,55.0,76.67,52.142857142857146,64.32666666666667,61.23855555555555,7185.714285714285,20609.45,10552.022222222222,69.76285714285714,69.51433333333334,71.30861621220554
2024-04-30,45.0,0.0,24.7,0.0,8.5,1010.0,0.0,131.95,159.0,0,65.0,False,False,True,False,4.61,30,4,1,0,0.8660254037844387,-0.4999999999999998,45.0,55.0,75.0,50.714285714285715,63.32666666666667,61.01633333333333,5732.142857142857,18776.116666666665,10552.022222222222,69.76285714285714,69.18100000000001,71.19750510109442
2024-05-01,45.0,5000.0,23.8,0.0,10.5,1008.4,0.0,132.0,159.0,0,65.0,False,False,True,False,4.4,1,5,2,0,0.49999999999999994,-0.8660254037844387,45.0,55.0,73.0,49.285714285714285,62.39333333333333,60.905222222222214,5253.571428571428,17407.083333333332,10607.577777777778,69.76285714285714,68.84766666666668,71.19750510109442
2024-05-02,40.0,14075.0,22.8,0.0,9.85,1010.8,0.0,131.96,159.0,0,65.0,False,False,True,False,4.4,2,5,3,0,0.49999999999999994,-0.8660254037844387,45.0,55.0,71.0,47.142857142857146,61.36,60.627444444444436,6332.142857142857,16638.183333333334,10652.855555555556,68.0957142857143,68.84766666666668,71.0863939899833
2024-05-03,35.0,23150.0,21.8,0.0,9.2,1013.2,0.0,131.92,159.0,0,65.0,False,False,True,False,4.4,3,5,4,0,0.49999999999999994,-0.8660254037844387,40.0,55.0,69.0,44.285714285714285,60.22666666666667,60.29411111111111,8967.857142857143,16469.416666666668,10878.344444444445,66.42857142857143,68.51433333333334,70.97528287887219
2024-05-04,37.5,12500.0,21.8,0.0,8.3,1014.0,0.0,131.71,159.0,0,65.0,False,False,True,False,4.4,4,5,5,1,0.49999999999999994,-0.8660254037844387,35.0,55.0,67.0,41.785714285714285,59.24333333333333,59.98855555555555,10342.857142857143,16243.283333333333,10834.455555555556,65.0,68.51433333333334,70.86417176776109
2024-05-05,45.0,4500.0,21.6,0.0,7.6,1010.0,0.0,131.71,159.0,0,65.0,False,False,True,False,4.4,5,5,6,1,0.49999999999999994,-0.8660254037844387,37.5,45.0,65.0,41.785714285714285,58.57666666666667,59.76633333333333,10985.714285714286,16048.116666666667,10607.233333333334,65.0,68.51433333333334,70.75306065664998
2024-05-06,35.0,0.0,21.7,2.0,8.8,1013.0,0.3,131.71,159.0,0,65.0,False,False,True,False,4.4,6,5,0,0,0.49999999999999994,-0.8660254037844387,45.0,45.0,69.38,40.357142857142854,57.43066666666667,59.43299999999999,8460.714285714286,14683.033333333333,10607.233333333334,65.0,68.12533333333333,70.64194954553886
2024-05-07,37.5,140.0,19.55,7.35,7.85,1015.45,6.0,131.88,159.0,0,65.0,False,False,True,False,4.4,7,5,1,0,0.49999999999999994,-0.8660254037844387,35.0,45.0,73.75,39.285714285714285,56.22233333333334,59.07188888888888,8480.714285714286,12302.7,10542.122222222222,65.0,67.83366666666667,70.60119699499165
2024-05-08,40.0,280.0,17.4,12.7,6.9,1017.9,11.7,132.05,159.0,0,65.0,False,False,True,False,4.4,8,5,2,0,0.49999999999999994,-0.8660254037844387,37.5,45.0,75.0,38.57142857142857,55.05566666666667,58.68299999999999,7806.428571428572,11135.366666666667,10411.9,65.0,67.50033333333333,70.26786366165832
2024-05-09,45.0,0.0,19.5,0.0,6.8,1018.2,1.1,132.08,159.0,0,68.66772954924875,False,False,True,False,4.4,9,5,3,0,0.49999999999999994,-0.8660254037844387,40.0,40.0,75.0,39.285714285714285,54.05566666666667,58.46077777777777,5795.714285714285,11135.366666666667,10220.233333333334,65.52396136417839,67.28925765164163,70.0863939899833
2024-05-10,45.0,22350.0,20.9,8.9,8.5,1016.5,5.0,132.12,159.0,0,65.0,False,False,True,False,4.4,10,5,4,0,0.49999999999999994,-0.8660254037844387,45.0,35.0,66.67,40.714285714285715,53.333333333333336,58.23855555555555,5681.428571428572,11135.166666666666,10193.844444444445,65.52396136417839,67.23359098497495,69.75306065664998
2024-05-11,43.75,18112.5,21.38,6.68,8.5,1016.88,3.93,132.1,159.0,0,76.67,False,False,True,False,4.4,11,5,5,1,0.49999999999999994,-0.8660254037844387,45.0,37.5,65.0,41.607142857142854,52.625,58.002444444444436,6483.214285714285,10772.25,10255.094444444445,67.19110422132125,67.62259098497495,69.66050510109442
