Date,Average_Price,Supply_Volume,Temperature,Precipitation,Wind_Speed,Air_Pressure,Rainfall_MM,USD_TO_NPR,Diesel,is_festival,imported_tomato_price,Season_Autumn,Season_Monsoon,Season_Spring,Season_Winter,Inflation,day,month,day_of_week,is_weekend,month_sin,month_cos
2024-12-03,88.64,0.0,14.36,0.0,6.28,1020.25,1.28,133.41,154.0,0,95.0,False,False,False,True,6.05,3,12,1,0,-2.4492935982947064e-16,1.0
2024-12-04,88.18,0.0,14.32,0.0,6.29,1020.18,1.26,133.45,154.0,0,95.0,False,False,False,True,6.05,4,12,2,0,-2.4492935982947064e-16,1.0
2024-12-05,87.73,0.0,14.28,0.0,6.29,1020.11,1.25,133.5,154.0,0,95.0,False,False,False,True,6.05,5,12,3,0,-2.4492935982947064e-16,1.0
2024-12-06,87.27,0.0,14.24,0.0,6.3,1020.04,1.23,133.54,154.0,0,95.0,False,False,False,True,6.05,6,12,4,0,-2.4492935982947064e-16,1.0
2024-12-07,86.82,0.0,14.2,0.0,6.3,1019.97,1.21,133.59,154.0,0,95.0,False,False,False,True,6.05,7,12,5,1,-2.4492935982947064e-16,1.0
2024-12-08,86.36,0.0,14.17,0.0,6.31,1019.9,1.2,133.63,154.0,0,95.0,False,False,False,True,6.05,8,12,6,1,-2.4492935982947064e-16,1.0
2024-12-09,85.91,0.0,14.13,0.0,6.31,1019.84,1.18,133.68,154.0,0,95.0,False,False,False,True,6.05,9,12,0,0,-2.4492935982947064e-16,1.0
2024-12-10,85.45,0.0,14.09,0.0,6.32,1019.77,1.17,133.72,154.0,0,95.0,False,False,False,True,6.05,10,12,1,0,-2.4492935982947064e-16,1.0
2024-12-11,85.0,0.0,14.05,0.0,6.33,1019.7,1.15,133.77,154.0,0,95.0,False,False,False,True,6.05,11,12,2,0,-2.4492935982947064e-16,1.0
2024-12-12,84.55,0.0,14.01,0.0,6.33,1019.63,1.13,133.81,154.0,0,95.0,False,False,False,True,6.05,12,12,3,0,-2.4492935982947064e-16,1.0
2024-12-13,84.09,0.0,13.97,0.0,6.34,1019.56,1.12,133.85,154.0,0,95.0,False,False,False,True,6.05,13,12,4,0,-2.4492935982947064e-16,1.0
2024-12-14,83.64,0.0,13.93,0.0,6.34,1019.5,1.1,133.9,154.0,0,95.0,False,False,False,True,6.05,14,12,5,1,-2.4492935982947064e-16,1.0
2024-12-15,83.18,0.0,13.9,0.0,6.35,1019.43,1.09,133.94,154.0,0,95.0,False,False,False,True,6.05,15,12,6,1,-2.4492935982947064e-16,1.0
2024-12-16,82.73,0.0,13.86,0.0,6.35,1019.36,1.07,133.99,154.0,0,95.0,False,False,False,True,6.05,16,12,0,0,-2.4492935982947064e-16,1.0
2024-12-17,82.27,0.0,13.82,0.0,6.36,1019.29,1.05,134.03,154.0,0,95.0,False,False,False,True,6.05,17,12,1,0,-2.4492935982947064e-16,1.0
2024-12-18,81.82,0.0,13.78,0.0,6.36,1019.22,1.04,134.08,154.0,0,95.0,False,False,False,True,6.05,18,12,2,0,-2.4492935982947064e-16,1.0
2024-12-19,81.36,0.0,13.74,0.0,6.37,1019.15,1.02,134.12,154.0,0,95.0,False,False,False,True,6.05,19,12,3,0,-2.4492935982947064e-16,1.0
2024-12-20,80.91,0.0,13.7,0.0,6.38,1019.09,1.01,134.16,154.0,0,95.0,False,False,False,True,6.05,20,12,4,0,-2.4492935982947064e-16,1.0
2024-12-21,80.45,0.0,13.66,0.0,6.38,1019.02,0.99,134.21,154.0,0,95.0,False,False,False,True,6.05,21,12,5,1,-2.4492935982947064e-16,1.0
2024-12-22,80.0,0.0,13.63,0.0,6.39,1018.95,0.98,134.25,154.0,0,95.0,False,False,False,True,6.05,22,12,6,1,-2.4492935982947064e-16,1.0
2024-12-23,79.55,0.0,13.59,0.0,6.39,1018.88,0.96,134.3,154.0,0,95.0,False,False,False,True,6.05,23,12,0,0,-2.4492935982947064e-16,1.0
2024-12-24,79.09,0.0,13.55,0.0,6.4,1018.81,0.94,134.34,154.0,0,85.0,False,False,False,True,6.05,24,12,1,0,-2.4492935982947064e-16,1.0
2024-12-25,78.64,0.0,13.51,0.0,6.4,1018.75,0.93,134.39,154.0,0,85.0,False,False,False,True,6.05,25,12,2,0,-2.4492935982947064e-16,1.0
2024-12-26,78.18,0.0,13.47,0.0,6.41,1018.68,0.91,134.43,154.0,0,85.0,False,False,False,True,6.05,26,12,3,0,-2.4492935982947064e-16,1.0
2024-12-27,77.73,0.0,13.43,0.0,6.42,1018.61,0.9,134.47,154.0,0,85.0,False,False,False,True,6.05,27,12,4,0,-2.4492935982947064e-16,1.0
2024-12-28,77.27,0.0,13.39,0.0,6.42,1018.54,0.88,134.52,154.0,0,85.0,False,False,False,True,6.05,28,12,5,1,-2.4492935982947064e-16,1.0
2024-12-29,76.82,0.0,13.35,0.0,6.43,1018.47,0.86,134.56,154.0,0,85.0,False,False,False,True,6.05,29,12,6,1,-2.4492935982947064e-16,1.0
2024-12-30,76.36,0.0,13.32,0.0,6.43,1018.4,0.85,134.61,154.0,0,85.0,False,False,False,True,6.05,30,12,0,0,-2.4492935982947064e-16,1.0
2024-12-31,75.91,0.0,13.28,0.0,6.44,1018.34,0.83,134.65,154.0,0,85.0,False,False,False,True,6.05,31,12,1,0,-2.4492935982947064e-16,1.0
2025-01-01,75.45,0.0,13.24,0.0,6.44,1018.27,0.82,134.7,154.0,0,85.0,False,False,False,True,5.41,1,1,2,0,0.49999999999999994,0.8660254037844387
2025-01-02,75.0,0.0,13.2,0.0,6.45,1018.2,0.8,134.74,154.0,0,85.0,False,False,False,True,5.41,2,1,3,0,0.49999999999999994,0.8660254037844387
2025-01-03,74.55,0.0,13.16,0.0,6.46,1018.13,0.78,134.78,154.0,0,85.0,False,False,False,True,5.41,3,1,4,0,0.49999999999999994,0.8660254037844387
2025-01-04,74.09,0.0,13.12,0.0,6.46,1018.06,0.77,134.83,154.0,0,85.0,False,False,False,True,5.41,4,1,5,1,0.49999999999999994,0.8660254037844387
2025-01-05,73.64,0.0,13.08,0.0,6.47,1018.0,0.75,134.87,154.0,0,85.0,False,False,False,True,5.41,5,1,6,1,0.49999999999999994,0.8660254037844387
2025-01-06,73.18,0.0,13.05,0.0,6.47,1017.93,0.74,134.92,154.0,0,75.0,False,False,False,True,5.41,6,1,0,0,0.49999999999999994,0.8660254037844387
2025-01-07,72.73,0.0,13.01,0.0,6.48,1017.86,0.72,134.96,154.0,0,75.0,False,False,False,True,5.41,7,1,1,0,0.49999999999999994,0.8660254037844387
2025-01-08,72.27,0.0,12.97,0.0,6.48,1017.79,0.7,135.01,154.0,0,65.0,False,False,False,True,5.41,8,1,2,0,0.49999999999999994,0.8660254037844387
2025-01-09,71.82,0.0,12.93,0.0,6.49,1017.72,0.69,135.05,154.0,0,75.0,False,False,False,True,5.41,9,1,3,0,0.49999999999999994,0.8660254037844387
2025-01-10,71.36,0.0,12.89,0.0,6.5,1017.65,0.67,135.09,154.0,0,65.0,False,False,False,True,5.41,10,1,4,0,0.49999999999999994,0.8660254037844387
2025-01-11,70.91,0.0,12.85,0.0,6.5,1017.59,0.66,135.14,154.0,0,75.0,False,False,False,True,5.41,11,1,5,1,0.49999999999999994,0.8660254037844387
2025-01-12,70.45,0.0,12.81,0.0,6.51,1017.52,0.64,135.18,154.0,0,65.0,False,False,False,True,5.41,12,1,6,1,0.49999999999999994,0.8660254037844387
2025-01-13,70.0,0.0,12.78,0.0,6.51,1017.45,0.63,135.23,154.0,0,65.0,False,False,False,True,5.41,13,1,0,0,0.49999999999999994,0.8660254037844387
2025-01-14,69.55,0.0,12.74,0.0,6.52,1017.38,0.61,135.27,154.0,0,65.0,False,False,False,True,5.41,14,1,1,0,0.49999999999999994,0.8660254037844387
2025-01-15,69.09,0.0,12.7,0.0,6.52,1017.31,0.59,135.32,154.0,0,65.0,False,False,False,True,5.41,15,1,2,0,0.49999999999999994,0.8660254037844387
2025-01-16,68.64,0.0,12.66,0.0,6.53,1017.25,0.58,135.36,154.0,0,65.0,False,False,False,True,5.41,16,1,3,0,0.49999999999999994,0.8660254037844387
2025-01-17,68.18,0.0,12.62,0.0,6.54,1017.18,0.56,135.4,154.0,0,65.0,False,False,False,True,5.41,17,1,4,0,0.49999999999999994,0.8660254037844387
2025-01-18,67.73,0.0,12.58,0.0,6.54,1017.11,0.55,135.45,154.0,0,65.0,False,False,False,True,5.41,18,1,5,1,0.49999999999999994,0.8660254037844387
2025-01-19,67.27,0.0,12.54,0.0,6.55,1017.04,0.53,135.49,154.0,0,65.0,False,False,False,True,5.41,19,1,6,1,0.49999999999999994,0.8660254037844387
2025-01-20,66.82,0.0,12.5,0.0,6.55,1016.97,0.51,135.54,154.0,0,65.0,False,False,False,True,5.41,20,1,0,0,0.49999999999999994,0.8660254037844387
2025-01-21,66.36,0.0,12.47,0.0,6.56,1016.9,0.5,135.58,154.0,0,65.0,False,False,False,True,5.41,21,1,1,0,0.49999999999999994,0.8660254037844387
2025-01-22,65.91,0.0,12.43,0.0,6.56,1016.84,0.48,135.63,154.0,0,65.0,False,False,False,True,5.41,22,1,2,0,0.49999999999999994,0.8660254037844387
2025-01-23,65.45,0.0,12.39,0.0,6.57,1016.77,0.47,135.67,154.0,0,65.0,False,False,False,True,5.41,23,1,3,0,0.49999999999999994,0.8660254037844387
2025-01-24,65.0,0.0,12.35,0.0,6.58,1016.7,0.45,135.72,154.0,0,65.0,False,False,False,True,5.41,24,1,4,0,0.49999999999999994,0.8660254037844387
2025-01-25,64.55,0.0,12.31,0.0,6.58,1016.63,0.43,135.76,154.0,0,65.0,False,False,False,True,5.41,25,1,5,1,0.49999999999999994,0.8660254037844387
2025-01-26,64.09,0.0,12.27,0.0,6.59,1016.56,0.42,135.8,154.0,0,65.0,False,False,False,True,5.41,26,1,6,1,0.49999999999999994,0.8660254037844387
2025-01-27,63.64,0.0,12.23,0.0,6.59,1016.5,0.4,135.85,154.0,0,65.0,False,False,False,True,5.41,27,1,0,0,0.49999999999999994,0.8660254037844387
2025-01-28,63.18,0.0,12.2,0.0,6.6,1016.43,0.39,135.89,154.0,0,65.0,False,False,False,True,5.41,28,1,1,0,0.49999999999999994,0.8660254037844387
2025-01-29,62.73,0.0,12.16,0.0,6.6,1016.36,0.37,135.94,154.0,0,65.0,False,False,False,True,5.41,29,1,2,0,0.49999999999999994,0.8660254037844387
2025-01-30,62.27,0.0,12.12,0.0,6.61,1016.29,0.35,135.98,154.0,0,65.0,False,False,False,True,5.41,30,1,3,0,0.49999999999999994,0.8660254037844387
2025-01-31,61.82,0.0,12.08,0.0,6.61,1016.22,0.34,136.03,154.0,0,65.0,False,False,False,True,5.41,31,1,4,0,0.49999999999999994,0.8660254037844387
2025-02-01,61.36,0.0,12.04,0.0,6.62,1016.15,0.32,136.07,154.0,0,65.0,False,False,False,True,4.16,1,2,5,1,0.8660254037844386,0.5000000000000001
2025-02-02,60.91,0.0,12.0,0.0,6.63,1016.09,0.31,136.11,154.0,0,65.0,False,False,False,True,4.16,2,2,6,1,0.8660254037844386,0.5000000000000001
2025-02-03,60.45,0.0,11.96,0.0,6.63,1016.02,0.29,136.16,154.0,0,65.0,False,False,False,True,4.16,3,2,0,0,0.8660254037844386,0.5000000000000001
2025-02-04,60.0,0.0,11.93,0.0,6.64,1015.95,0.28,136.2,154.0,0,65.0,False,False,False,True,4.16,4,2,1,0,0.8660254037844386,0.5000000000000001
2025-02-05,59.55,0.0,11.89,0.0,6.64,1015.88,0.26,136.25,154.0,0,65.0,False,False,False,True,4.16,5,2,2,0,0.8660254037844386,0.5000000000000001
2025-02-06,59.09,0.0,11.85,0.0,6.65,1015.81,0.24,136.29,154.0,0,55.0,False,False,False,True,4.16,6,2,3,0,0.8660254037844386,0.5000000000000001
2025-02-07,58.64,0.0,11.81,0.0,6.65,1015.75,0.23,136.34,154.0,0,55.0,False,False,False,True,4.16,7,2,4,0,0.8660254037844386,0.5000000000000001
2025-02-08,58.18,0.0,11.77,0.0,6.66,1015.68,0.21,136.38,154.0,0,55.0,False,False,False,True,4.16,8,2,5,1,0.8660254037844386,0.5000000000000001
2025-02-09,57.73,0.0,11.73,0.0,6.67,1015.61,0.2,136.42,154.0,0,55.0,False,False,False,True,4.16,9,2,6,1,0.8660254037844386,0.5000000000000001
2025-02-10,57.27,0.0,11.69,0.0,6.67,1015.54,0.18,136.47,154.0,0,55.0,False,False,False,True,4.16,10,2,0,0,0.8660254037844386,0.5000000000000001
2025-02-11,56.82,0.0,11.65,0.0,6.68,1015.47,0.16,136.51,154.0,0,55.0,False,False,False,True,4.16,11,2,1,0,0.8660254037844386,0.5000000000000001
2025-02-12,56.36,0.0,11.62,0.0,6.68,1015.4,0.15,136.56,154.0,0,55.0,False,False,False,True,4.16,12,2,2,0,0.8660254037844386,0.5000000000000001
2025-02-13,55.91,0.0,11.58,0.0,6.69,1015.34,0.13,136.6,154.0,0,55.0,False,False,False,True,4.16,13,2,3,0,0.8660254037844386,0.5000000000000001
2025-02-14,55.45,0.0,11.54,0.0,6.69,1015.27,0.12,136.65,154.0,0,55.0,False,False,False,True,4.16,14,2,4,0,0.8660254037844386,0.5000000000000001
2025-02-15,55.0,0.0,11.5,0.0,6.7,1015.2,0.1,136.69,154.0,0,55.0,False,False,False,True,4.16,15,2,5,1,0.8660254037844386,0.5000000000000001
2025-02-16,55.0,5000.0,12.3,0.0,6.5,1016.4,0.2,136.69,156.0,0,55.0,False,False,False,True,4.16,16,2,6,1,0.8660254037844386,0.5000000000000001
2025-02-17,55.0,0.0,12.7,0.0,7.8,1019.5,1.5,136.69,156.0,0,55.0,False,False,False,True,4.16,17,2,0,0,0.8660254037844386,0.5000000000000001
2025-02-18,55.0,0.0,12.9,0.0,8.5,1018.3,3.7,137.32,156.0,0,55.0,False,False,False,True,4.16,18,2,1,0,0.8660254037844386,0.5000000000000001
2025-02-19,55.0,0.0,13.7,0.0,6.9,1017.7,0.2,137.52,156.0,0,55.0,False,False,False,True,4.16,19,2,2,0,0.8660254037844386,0.5000000000000001
2025-02-20,55.0,3750.0,14.5,0.0,7.1,1020.2,0.8,137.25,156.0,0,55.0,False,False,False,True,4.16,20,2,3,0,0.8660254037844386,0.5000000000000001
2025-02-21,55.0,0.0,13.8,0.0,8.6,1019.8,3.1,136.9,156.0,0,55.0,False,False,False,True,4.16,21,2,4,0,0.8660254037844386,0.5000000000000001
2025-02-22,45.0,0.0,14.3,0.0,6.3,1019.8,0.4,136.58,156.0,0,45.0,False,False,False,True,4.16,22,2,5,1,0.8660254037844386,0.5000000000000001
2025-02-23,45.0,2000.0,13.7,0.0,7.9,1021.0,1.4,136.58,156.0,0,45.0,False,False,False,True,4.16,23,2,6,1,0.8660254037844386,0.5000000000000001
2025-02-24,45.0,0.0,13.8,0.0,8.0,1021.7,1.3,136.58,156.0,0,45.0,False,False,False,True,4.16,24,2,0,0,0.8660254037844386,0.5000000000000001
2025-02-25,45.0,5331.0,14.0,0.0,7.9,1023.0,0.0,137.02,156.0,0,45.0,False,False,False,True,4.16,25,2,1,0,0.8660254037844386,0.5000000000000001
2025-02-26,45.0,0.0,15.0,0.0,7.4,1023.1,0.0,137.72,156.0,0,55.0,False,False,False,True,4.16,26,2,2,0,0.8660254037844386,0.5000000000000001
2025-02-27,45.0,0.0,15.0,0.0,7.1,1020.5,0.5,137.82,156.0,0,55.0,False,False,False,True,4.16,27,2,3,0,0.8660254037844386,0.5000000000000001
2025-02-28,45.0,0.0,14.2,3.0,6.5,1020.2,0.3,137.75,156.0,0,55.0,False,False,False,True,4.16,28,2,4,0,0.8660254037844386,0.5000000000000001
2025-03-01,45.0,0.0,14.0,9.3,6.5,1018.5,0.0,138.52,155.0,0,55.0,False,False,True,False,3.75,1,3,5,1,1.0,6.123233995736766e-17
2025-03-02,45.0,0.0,14.6,0.0,7.0,1013.8,0.0,138.52,155.0,0,55.0,False,False,True,False,3.75,2,3,6,1,1.0,6.123233995736766e-17
2025-03-03,45.0,0.0,16.0,0.0,8.2,1014.5,0.0,138.52,155.0,0,55.0,False,False,True,False,3.75,3,3,0,0,1.0,6.123233995736766e-17
2025-03-04,37.44,0.0,15.57,0.0,9.1,1014.67,0.0,138.21,155.0,0,68.66772954924875,False,False,True,False,3.75,4,3,1,0,1.0,6.123233995736766e-17
2025-03-05,29.89,0.0,15.13,0.0,10.0,1014.83,0.0,137.9,155.0,1,45.0,False,False,True,False,3.75,5,3,2,0,1.0,6.123233995736766e-17
2025-03-06,22.33,0.0,14.7,0.0,10.9,1015.0,0.0,137.59,155.0,1,45.0,False,False,True,False,3.75,6,3,3,0,1.0,6.123233995736766e-17
2025-03-07,22.33,0.0,15.0,0.0,10.2,1014.1,5.1,137.72,155.0,1,45.0,False,False,True,False,3.75,7,3,4,0,1.0,6.123233995736766e-17
2025-03-08,22.33,0.0,14.8,0.0,9.8,1013.3,1.3,137.65,155.0,1,45.0,False,False,True,False,3.75,8,3,5,1,1.0,6.123233995736766e-17
2025-03-09,22.33,0.0,15.5,0.0,9.0,1018.8,1.9,137.65,155.0,1,45.0,False,False,True,False,3.75,9,3,6,1,1.0,6.123233995736766e-17
2025-03-10,22.33,0.0,17.4,1.5,7.4,1022.2,4.3,137.65,155.0,1,45.0,False,False,True,False,3.75,10,3,0,0,1.0,6.123233995736766e-17
2025-03-11,22.33,4620.0,17.0,1.4,8.6,1018.4,1.8,138.31,155.0,1,45.0,False,False,True,False,3.75,11,3,1,0,1.0,6.123233995736766e-17
2025-03-12,22.33,0.0,17.4,3.1,9.4,1013.5,4.0,137.96,155.0,1,45.0,False,False,True,False,3.75,12,3,2,0,1.0,6.123233995736766e-17
2025-03-13,22.33,0.0,16.7,1.3,6.4,1012.3,2.3,138.1,155.0,1,45.0,False,False,True,False,3.75,13,3,3,0,1.0,6.123233995736766e-17
2025-03-14,22.33,0.0,18.5,0.3,7.8,1014.1,0.1,137.67,155.0,1,45.0,False,False,True,False,3.75,14,3,4,0,1.0,6.123233995736766e-17
2025-03-15,22.33,0.0,19.3,0.0,9.2,1016.6,0.3,137.19,155.0,1,45.0,False,False,True,False,3.75,15,3,5,1,1.0,6.123233995736766e-17
2025-03-16,22.33,0.0,18.6,0.0,9.0,1017.1,3.9,137.19,151.0,1,45.0,False,False,True,False,3.75,16,3,6,1,1.0,6.123233995736766e-17
2025-03-17,22.33,0.0,18.9,0.0,10.3,1015.8,0.1,137.19,151.0,1,45.0,False,False,True,False,3.75,17,3,0,0,1.0,6.123233995736766e-17
2025-03-18,22.33,0.0,17.7,0.0,8.4,1015.4,0.0,137.41,151.0,1,45.0,False,False,True,False,3.75,18,3,1,0,1.0,6.123233995736766e-17
2025-03-19,17.67,1500.0,18.6,0.0,9.0,1015.6,0.0,136.86,151.0,1,45.0,False,False,True,False,3.75,19,3,2,0,1.0,6.123233995736766e-17
2025-03-20,18.33,400.0,18.8,0.0,8.9,1016.0,0.0,136.47,151.0,1,45.0,False,False,True,False,3.75,20,3,3,0,1.0,6.123233995736766e-17
2025-03-21,18.33,0.0,18.4,0.0,12.0,1017.3,1.0,136.48,151.0,1,45.0,False,False,True,False,3.75,21,3,4,0,1.0,6.123233995736766e-17
2025-03-22,22.33,500.0,16.5,0.0,11.3,1019.4,1.4,136.15,151.0,1,45.0,False,False,True,False,3.75,22,3,5,1,1.0,6.123233995736766e-17
2025-03-23,22.33,10000.0,16.4,0.0,7.6,1021.0,0.1,136.15,151.0,1,45.0,False,False,True,False,3.75,23,3,6,1,1.0,6.123233995736766e-17
2025-03-24,35.0,0.0,17.5,0.0,6.8,1020.8,0.0,136.15,151.0,1,45.0,False,False,True,False,3.75,24,3,0,0,1.0,6.123233995736766e-17
2025-03-25,35.0,2875.0,19.6,0.0,7.8,1016.6,0.0,135.43,151.0,1,45.0,False,False,True,False,3.75,25,3,1,0,1.0,6.123233995736766e-17
2025-03-26,35.0,10000.0,20.6,0.0,8.3,1013.8,0.0,135.52,151.0,0,45.0,False,False,True,False,3.75,26,3,2,0,1.0,6.123233995736766e-17
2025-03-27,35.0,2625.0,22.0,0.0,6.9,1012.0,0.0,135.57,151.0,0,45.0,False,False,True,False,3.75,27,3,3,0,1.0,6.123233995736766e-17
2025-03-28,35.0,0.0,21.4,0.0,10.2,1011.9,0.0,135.5,151.0,0,45.0,False,False,True,False,3.75,28,3,4,0,1.0,6.123233995736766e-17
2025-03-29,35.0,0.0,21.4,0.0,8.5,1012.4,0.0,133.72,151.0,0,45.0,False,False,True,False,3.75,29,3,5,1,1.0,6.123233995736766e-17
2025-03-30,35.0,0.0,20.3,0.0,9.8,1015.6,0.0,133.72,151.0,0,45.0,False,False,True,False,3.75,30,3,6,1,1.0,6.123233995736766e-17
2025-03-31,35.0,0.0,20.0,0.0,8.5,1016.4,0.0,133.72,149.0,0,45.0,False,False,True,False,3.75,31,3,0,0,1.0,6.123233995736766e-17
2025-04-01,45.0,0.0,20.0,0.0,8.0,1015.9,0.0,135.18,149.0,0,45.0,False,False,True,False,3.39,1,4,1,0,0.8660254037844387,-0.4999999999999998
2025-04-02,35.0,0.0,19.5,0.0,7.7,1017.6,0.0,135.56,149.0,0,45.0,False,False,True,False,3.39,2,4,2,0,0.8660254037844387,-0.4999999999999998
2025-04-03,35.0,0.0,19.2,0.0,7.3,1018.6,0.0,135.14,149.0,0,45.0,False,False,True,False,3.39,3,4,3,0,0.8660254037844387,-0.4999999999999998
2025-04-04,35.0,2000.0,19.8,0.0,7.5,1017.4,0.0,135.03,149.0,0,45.0,False,False,True,False,3.39,4,4,4,0,0.8660254037844387,-0.4999999999999998
2025-04-05,35.0,0.0,19.5,0.0,6.7,1015.9,0.0,135.8,149.0,0,45.0,False,False,True,False,3.39,5,4,5,1,0.8660254037844387,-0.4999999999999998
2025-04-06,35.0,0.0,20.3,0.0,8.5,1016.4,0.0,135.8,149.0,0,45.0,False,False,True,False,3.39,6,4,6,1,0.8660254037844387,-0.4999999999999998
2025-04-07,35.0,1500.0,20.0,0.0,6.7,1019.1,0.0,135.8,149.0,0,45.0,False,False,True,False,3.39,7,4,0,0,0.8660254037844387,-0.4999999999999998
2025-04-08,35.0,3400.0,21.0,0.0,7.2,1021.5,6.9,135.86,149.0,0,45.0,False,False,True,False,3.39,8,4,1,0,0.8660254037844387,-0.4999999999999998
2025-04-09,35.0,2675.0,20.0,4.8,7.3,1018.5,0.5,136.22,149.0,0,45.0,False,False,True,False,3.39,9,4,2,0,0.8660254037844387,-0.4999999999999998
2025-04-10,35.0,2200.0,16.1,8.9,7.6,1014.0,20.8,137.25,149.0,0,45.0,False,False,True,False,3.39,10,4,3,0,0.8660254037844387,-0.4999999999999998
2025-04-11,35.0,0.0,17.9,4.8,7.1,1012.4,22.3,136.32,149.0,0,45.0,False,False,True,False,3.39,11,4,4,0,0.8660254037844387,-0.4999999999999998
2025-04-12,35.0,4000.0,17.9,8.1,6.2,1014.7,0.5,136.2,149.0,0,45.0,False,False,True,False,3.39,12,4,5,1,0.8660254037844387,-0.4999999999999998
2025-04-13,35.0,0.0,17.6,4.8,9.9,1016.8,2.4,136.2,149.0,1,45.0,False,False,True,False,3.39,13,4,6,1,0.8660254037844387,-0.4999999999999998
2025-04-14,35.0,3000.0,17.7,0.8,7.2,1018.0,2.7,136.2,149.0,1,45.0,False,False,True,False,3.39,14,4,0,0,0.8660254037844387,-0.4999999999999998
2025-04-15,35.0,0.0,18.5,0.1,7.7,1016.9,2.9,136.07,146.0,0,45.0,False,False,True,False,3.39,15,4,1,0,0.8660254037844387,-0.4999999999999998
2025-04-16,35.0,1500.0,19.9,0.3,5.6,1016.6,0.7,135.73,146.0,0,45.0,False,False,True,False,3.39,16,4,2,0,0.8660254037844387,-0.4999999999999998
2025-04-17,35.0,9575.0,18.5,1.8,9.0,1014.7,6.4,135.39,146.0,0,45.0,False,False,True,False,3.39,17,4,3,0,0.8660254037844387,-0.4999999999999998
2025-04-18,35.0,12000.0,20.3,2.5,8.9,1013.8,7.5,135.01,146.0,0,45.0,False,False,True,False,3.39,18,4,4,0,0.8660254037844387,-0.4999999999999998
2025-04-19,35.0,7212.0,19.3,5.6,5.5,1014.2,9.6,135.01,146.0,0,45.0,False,False,True,False,3.39,19,4,5,1,0.8660254037844387,-0.4999999999999998
2025-04-20,35.0,0.0,22.0,0.0,6.6,1014.3,1.5,135.01,146.0,0,55.0,False,False,True,False,3.39,20,4,6,1,0.8660254037844387,-0.4999999999999998
2025-04-21,35.0,9800.0,23.7,0.0,7.6,1016.0,0.0,135.01,146.0,0,55.0,False,False,True,False,3.39,21,4,0,0,0.8660254037844387,-0.4999999999999998
2025-04-22,35.0,0.0,24.2,0.0,9.1,1015.3,0.0,135.01,146.0,0,55.0,False,False,True,False,3.39,22,4,1,0,0.8660254037844387,-0.4999999999999998
2025-04-23,35.0,3300.0,24.3,0.0,7.8,1012.0,0.0,134.75,146.0,0,55.0,False,False,True,False,3.39,23,4,2,0,0.8660254037844387,-0.4999999999999998
2025-04-24,35.0,0.0,23.9,0.0,8.3,1011.5,0.0,135.08,146.0,0,55.0,False,False,True,False,3.39,24,4,3,0,0.8660254037844387,-0.4999999999999998
2025-04-25,35.0,1800.0,23.4,0.0,8.1,1013.2,0.0,134.87,146.0,0,55.0,False,False,True,False,3.39,25,4,4,0,0.8660254037844387,-0.4999999999999998
2025-04-26,35.0,5000.0,24.2,0.0,8.2,1013.9,0.0,134.52,146.0,0,55.0,False,False,True,False,3.39,26,4,5,1,0.8660254037844387,-0.4999999999999998
2025-04-27,35.0,2875.0,19.5,1.5,8.1,1015.0,0.6,134.52,146.0,0,55.0,False,False,True,False,3.39,27,4,6,1,0.8660254037844387,-0.4999999999999998
2025-04-28,35.0,8012.5,19.25,2.9,7.65,1015.4,0.6,134.52,146.0,0,55.0,False,False,True,False,3.39,28,4,0,0,0.8660254037844387,-0.4999999999999998
2025-04-29,35.0,13150.0,19.0,4.3,7.2,1015.8,0.6,134.52,146.0,0,55.0,False,False,True,False,3.39,29,4,1,0,0.8660254037844387,-0.4999999999999998
2025-04-30,35.0,0.0,20.4,2.0,9.0,1017.1,2.1,134.75,145.0,0,55.0,False,False,True,False,3.39,30,4,2,0,0.8660254037844387,-0.4999999999999998
2025-05-01,35.0,2210.0,18.7,11.8,8.2,1018.7,6.4,133.69,145.0,0,55.0,False,False,True,False,2.77,1,5,3,0,0.49999999999999994,-0.8660254037844387
2025-05-02,35.0,23500.0,19.1,3.1,6.5,1017.6,2.0,134.13,145.0,0,55.0,False,False,True,False,2.77,2,5,4,0,0.49999999999999994,-0.8660254037844387
2025-05-03,35.0,0.0,19.5,0.7,7.8,1015.1,1.8,135.44,145.0,0,55.0,False,False,True,False,2.77,3,5,5,1,0.49999999999999994,-0.8660254037844387
2025-05-04,35.0,11000.0,18.6,16.9,5.2,1014.4,9.8,135.44,145.0,0,55.0,False,False,True,False,2.77,4,5,6,1,0.49999999999999994,-0.8660254037844387
2025-05-05,35.67,10806.67,18.79,15.77,5.41,1014.34,10.15,135.44,145.0,0,65.0,False,False,True,False,2.77,5,5,0,0,0.49999999999999994,-0.8660254037844387
2025-05-06,36.33,10613.33,18.97,14.65,5.61,1014.28,10.51,135.44,145.0,0,65.0,False,False,True,False,2.77,6,5,1,0,0.49999999999999994,-0.8660254037844387
2025-05-07,37.0,10420.0,19.16,13.52,5.82,1014.22,10.86,135.44,145.0,0,65.0,False,False,True,False,2.77,7,5,2,0,0.49999999999999994,-0.8660254037844387
2025-05-08,37.67,10226.67,19.35,12.39,6.03,1014.16,11.21,135.44,145.0,0,65.0,False,False,True,False,2.77,8,5,3,0,0.49999999999999994,-0.8660254037844387
